index,IR,BPM,AvgBPM,EMG,state
1891,90065,75.00,60,1023,FATIG
1892,90072,75.00,60,1021,FATIG
1893,90064,75.00,60,1013,FATIG
1894,90075,75.00,60,1031,FATIG
1895,90065,75.00,60,1023,FATIG
1896,90070,75.00,60,1040,FATIG
1897,90065,75.00,60,1012,FATIG
1898,90078,75.00,60,1023,FATIG
1899,90074,75.00,60,1018,FATIG
1900,90077,75.00,60,1023,FATIG
1901,90080,75.00,60,1023,FATIG
1902,90076,75.00,60,1021,FATIG
1903,90083,75.00,60,1023,FATIG
1904,90066,75.00,60,1022,FATIG
1905,90073,75.00,60,1008,FATIG
1906,90065,75.00,60,1023,FATIG
1907,90062,75.00,60,1023,FATIG
1908,90044,75.00,60,1021,FATIG
1909,90050,75.00,60,1034,FATIG
1910,90042,75.00,60,1031,FATIG
1911,90041,75.00,60,1023,FATIG
1912,90036,75.00,60,1023,FATIG
1913,90031,75.00,60,1023,FATIG
1914,90019,75.00,60,1036,FATIG
1915,90014,75.00,60,1037,FATIG
1916,90011,75.00,60,1036,FATIG
1917,90015,75.00,60,1033,FATIG
1918,90012,75.00,60,1033,FATIG
1919,90015,75.00,60,1034,FATIG
1920,90020,75.00,60,1034,FATIG
1921,90011,75.00,60,1037,FATIG
1922,90018,75.00,60,1035,FATIG
1923,90007,75.00,60,1031,FATIG
1924,89996,75.00,60,1033,FATIG
1925,89994,75.00,60,1023,FATIG
1926,89998,75.00,60,1035,FATIG
1927,89995,75.00,60,1023,FATIG
1928,89994,75.00,60,1023,FATIG
1929,90007,75.00,60,1022,FATIG
1930,89994,75.00,60,1019,FATIG
1931,89993,75.00,60,1023,FATIG
1932,90003,75.00,60,1023,FATIG
1933,90002,75.00,60,1022,FATIG
1934,90015,75.00,60,1022,FATIG
1935,90005,75.00,60,1030,FATIG
1936,89994,75.00,60,1033,FATIG
1937,89996,75.00,60,1021,FATIG
1938,89989,75.00,60,1040,FATIG
1939,89993,75.00,60,1023,FATIG
1940,89976,75.00,60,1040,FATIG
1941,89980,75.00,60,1039,FATIG
1942,89979,75.00,60,1040,FATIG
1943,89976,75.00,60,1038,FATIG
1944,89976,75.00,60,1040,FATIG
1945,89972,75.00,60,1036,FATIG
1946,89977,75.00,60,1039,FATIG
1947,89985,75.00,60,1039,FATIG
1948,89986,75.00,60,1040,FATIG
1949,89991,75.00,60,1038,FATIG
1950,90001,75.00,60,1023,FATIG
1951,90010,75.00,60,1036,FATIG
1952,90020,75.00,60,1040,FATIG
1953,90014,75.00,60,1034,FATIG
1954,90023,75.00,60,1033,FATIG
1955,90027,75.00,60,1034,FATIG
1956,90032,75.00,60,1040,FATIG
1957,90033,75.00,60,1036,FATIG
1958,90046,75.00,60,1023,FATIG
1959,90054,75.00,60,1034,FATIG
1960,90065,75.00,60,1032,FATIG
1961,90080,36.63,62,1023,FATIG
1962,90082,36.63,62,1035,FATIG
1963,90098,36.63,62,1023,FATIG
1964,90100,36.63,62,1038,FATIG
1965,90099,36.63,62,1038,FATIG
1966,90107,36.63,62,1036,FATIG
1967,90100,36.63,62,1039,FATIG
1968,90105,36.63,62,1040,FATIG
1969,90095,36.63,62,1031,FATIG
1970,90091,36.63,62,1023,FATIG
1971,90084,36.63,62,1031,FATIG
1972,90070,36.63,62,1031,FATIG
1973,90071,36.63,62,1040,FATIG
1974,90071,36.63,62,1035,FATIG
1975,90067,36.63,62,1023,FATIG
1976,90053,36.63,62,1023,FATIG
1977,90049,36.63,62,1023,FATIG
1978,90053,36.63,62,1099,FATIG
1979,90044,36.63,62,1023,FATIG
1980,90041,36.63,62,1035,FATIG
1981,90030,36.63,62,1023,FATIG
1982,90038,36.63,62,1022,FATIG
1983,90035,36.63,62,1030,FATIG
1984,90051,36.63,62,1023,FATIG
1985,90072,36.63,62,1023,FATIG
1986,90066,36.63,62,1022,FATIG
1987,90078,36.63,62,1021,FATIG
1988,90073,36.63,62,1022,FATIG
1989,90084,36.63,62,1041,FATIG
1990,90092,36.63,62,1056,FATIG
1991,90095,36.63,62,1023,FATIG
1992,90106,36.63,62,1019,FATIG
1993,90109,36.63,62,1019,FATIG
1994,90128,90.91,59,1022,FATIG
1995,90131,90.91,59,1021,FATIG
1996,90133,90.91,59,1043,FATIG
1997,90125,90.91,59,1049,FATIG
1998,90124,90.91,59,1040,FATIG
1999,90138,90.91,59,1041,FATIG
2000,90142,90.91,59,1042,FATIG
2001,90143,90.91,59,1023,FATIG
2002,90131,90.91,59,1050,FATIG
2003,90131,90.91,59,1053,FATIG
2004,90116,90.91,59,1047,FATIG
2005,90114,90.91,59,1040,FATIG
2006,90120,90.91,59,1047,FATIG
2007,90113,90.91,59,1049,FATIG
2008,90137,90.91,59,1043,FATIG
2009,90134,90.91,59,1042,FATIG
2010,90141,90.91,59,1018,FATIG
2011,90155,90.91,59,1034,FATIG
2012,90153,90.91,59,1035,FATIG
2013,90167,90.91,59,1041,FATIG
2014,90174,90.91,59,1040,FATIG
2015,90188,90.91,59,1040,FATIG
2016,90178,90.91,59,1045,FATIG
2017,90171,90.91,59,1040,FATIG
2018,90182,90.91,59,1035,FATIG
2019,90185,90.91,59,1035,FATIG
2020,90183,90.91,59,1039,FATIG
2021,90187,90.91,59,1039,FATIG
2022,90184,90.91,59,1063,FATIG
2023,90190,90.91,59,1023,FATIG
2024,90194,90.91,59,1031,FATIG
2025,90203,90.91,59,1034,FATIG
2026,90179,90.91,59,1034,FATIG
2027,90176,90.91,59,1040,FATIG
2028,90167,90.91,59,1040,FATIG
2029,90167,90.91,59,1019,FATIG
2030,90168,90.91,59,1042,FATIG
2031,90177,90.91,59,1040,FATIG
2032,90166,90.91,59,1051,FATIG
2033,90164,90.91,59,1052,FATIG
2034,90156,90.91,59,1041,FATIG
2035,90148,90.91,59,1053,FATIG
2036,90144,90.91,59,1051,FATIG
2037,90134,90.91,59,1053,FATIG
2038,90129,90.91,59,1052,FATIG
2039,90142,90.91,59,1056,FATIG
2040,90120,90.91,59,1054,FATIG
2041,90114,90.91,59,1053,FATIG
2042,90112,90.91,59,1051,FATIG
2043,90106,90.91,59,1040,FATIG
2044,90112,90.91,59,1050,FATIG
2045,90128,90.91,59,1049,FATIG
2046,90133,90.91,59,1046,FATIG
2047,90119,90.91,59,1046,FATIG
2048,90123,90.91,59,1049,FATIG
2049,90134,90.91,59,1041,FATIG
2050,90138,90.91,59,1045,FATIG
2051,90141,90.91,59,1040,FATIG
2052,90141,90.91,59,1040,FATIG
2053,90144,90.91,59,1039,FATIG
2054,90139,90.91,59,1040,FATIG
2055,90135,90.91,59,1040,FATIG
2056,90128,90.91,59,1040,FATIG
2057,90130,90.91,59,1038,FATIG
2058,90129,90.91,59,1040,FATIG
2059,90129,90.91,59,1040,FATIG
2060,90116,90.91,59,1040,FATIG
2061,90116,90.91,59,1040,FATIG
2062,90107,90.91,59,1040,FATIG
2063,90108,90.91,59,1040,FATIG
2064,90107,90.91,59,1040,FATIG
2065,90099,90.91,59,1036,FATIG
2066,90102,90.91,59,1040,FATIG
2067,90115,90.91,59,1036,FATIG
2068,90117,90.91,59,1040,FATIG
2069,90121,90.91,59,1038,FATIG
2070,90122,90.91,59,1037,FATIG
2071,90125,90.91,59,1038,FATIG
2072,90121,90.91,59,1037,FATIG
2073,90126,90.91,59,1031,FATIG
2074,90120,90.91,59,1038,FATIG
2075,90130,90.91,59,1036,FATIG
2076,90144,90.91,59,1037,FATIG
2077,90140,90.91,59,1037,FATIG
2078,90144,90.91,59,1023,FATIG
2079,90161,90.91,59,1041,FATIG
2080,90162,90.91,59,1033,FATIG
2081,90158,90.91,59,1034,FATIG
2082,90160,90.91,59,1040,FATIG
2083,90156,33.75,58,1031,FATIG
2084,90164,33.75,58,1038,FATIG
2085,90163,33.75,58,1023,FATIG
2086,90153,33.75,58,1039,FATIG
2087,90156,33.75,58,1033,FATIG
2088,90156,33.75,58,1035,FATIG
2089,90151,33.75,58,1036,FATIG
2090,90140,33.75,58,1036,FATIG
2091,90144,33.75,58,1040,FATIG
2092,90152,33.75,58,1034,FATIG
2093,90132,33.75,58,1037,FATIG
2094,90144,33.75,58,1035,FATIG
2095,90143,33.75,58,1023,FATIG
2096,90139,33.75,58,1031,FATIG
2097,90129,33.75,58,1023,FATIG
2098,90133,33.75,58,1036,FATIG
2099,90136,33.75,58,1023,FATIG
2100,90145,33.75,58,1023,FATIG
2101,90139,33.75,58,1035,FATIG
2102,90128,33.75,58,1033,FATIG
2103,90129,33.75,58,1031,FATIG
2104,90127,33.75,58,1034,FATIG
2105,90131,33.75,58,1018,FATIG
2106,90122,33.75,58,1019,FATIG
2107,90123,33.75,58,1023,FATIG
2108,90124,33.75,58,1033,FATIG
2109,90137,33.75,58,1034,FATIG
2110,90147,33.75,58,1023,FATIG
2111,90147,33.75,58,1035,FATIG
2112,90158,33.75,58,1036,FATIG
2113,90152,33.75,58,1023,FATIG
2114,90147,33.75,58,1023,FATIG
2115,90131,33.75,58,1033,FATIG
2116,90127,33.75,58,1015,FATIG
2117,90124,33.75,58,1023,FATIG
2118,90112,33.75,58,1021,FATIG
2119,90104,33.75,58,1023,FATIG
2120,90101,33.75,58,1032,FATIG
2121,90107,33.75,58,1031,FATIG
2122,90100,33.75,58,1045,FATIG
2123,90101,33.75,58,1040,FATIG
2124,90108,33.75,58,1038,FATIG
2125,90109,33.75,58,1035,FATIG
2126,90121,33.75,58,1023,FATIG
2127,90117,33.75,58,1023,FATIG
2128,90128,33.75,58,1021,FATIG
2129,90132,33.75,58,1023,FATIG
2130,90133,33.75,58,1023,FATIG
2131,90138,33.75,58,1023,FATIG
2132,90152,33.75,58,1021,FATIG
2133,90140,33.75,58,1013,FATIG
2134,90145,33.75,58,1018,FATIG
2135,90152,33.75,58,1019,FATIG
2136,90160,33.75,58,1023,FATIG
2137,90161,33.75,58,1023,FATIG
2138,90177,33.75,58,1031,FATIG
2139,90177,53.62,53,1038,FATIG
2140,90183,53.62,53,1034,FATIG
2141,90180,53.62,53,1047,FATIG
2142,90178,53.62,53,1043,FATIG
2143,90176,53.62,53,1040,FATIG
2144,90201,53.62,53,1040,FATIG
2145,90193,53.62,53,1034,FATIG
2146,90191,53.62,53,1036,FATIG
2147,90188,53.62,53,1037,FATIG
2148,90190,53.62,53,1037,FATIG
2149,90183,53.62,53,1032,FATIG
2150,90183,53.62,53,1039,FATIG
2151,90186,53.62,53,1037,FATIG
2152,90179,53.62,53,1034,FATIG
2153,90184,53.62,53,1023,FATIG
2154,90188,53.62,53,1023,FATIG
2155,90185,53.62,53,1033,FATIG
2156,90189,53.62,53,1023,FATIG
2157,90198,53.62,53,1031,FATIG
2158,90211,53.62,53,1016,FATIG
2159,90215,53.62,53,1021,FATIG
2160,90219,53.62,53,1019,FATIG
2161,90225,53.62,53,1021,FATIG
2162,90216,53.62,53,1020,FATIG
2163,90223,53.62,53,1021,FATIG
2164,90225,53.62,53,1019,FATIG
2165,90228,53.62,53,1022,FATIG
2166,90219,53.62,53,1023,FATIG
2167,90234,53.62,53,1018,FATIG
2168,90233,53.62,53,1023,FATIG
2169,90243,53.62,53,1023,FATIG
2170,90245,53.62,53,1035,FATIG
2171,90241,53.62,53,1035,FATIG
2172,90238,53.62,53,1015,FATIG
2173,90227,53.62,53,1015,FATIG
2174,90219,53.62,53,1034,FATIG
2175,90218,53.62,53,1022,FATIG
2176,90217,53.62,53,1023,FATIG
2177,90222,53.62,53,1015,FATIG
2178,90208,53.62,53,1017,FATIG
2179,90203,53.62,53,1023,FATIG
2180,90220,53.62,53,1031,FATIG
2181,90200,53.62,53,1023,FATIG
2182,90191,53.62,53,1020,FATIG
2183,90190,53.62,53,1022,FATIG
2184,90187,53.62,53,1013,FATIG
2185,90194,53.62,53,1020,FATIG
2186,90197,53.62,53,1021,FATIG
2187,90176,53.62,53,1014,FATIG
2188,90183,53.62,53,1023,FATIG
2189,90180,53.62,53,1015,FATIG
2190,90175,53.62,53,1013,FATIG
2191,90174,53.62,53,1015,FATIG
2192,90172,53.62,53,1018,FATIG
2193,90159,53.62,53,1015,FATIG
2194,90169,53.62,53,1014,FATIG
2195,90176,53.62,53,1009,FATIG
2196,90171,53.62,53,1018,FATIG
2197,90161,53.62,53,1018,FATIG
2198,90169,53.62,53,1017,FATIG
2199,90155,53.62,53,1018,FATIG
2200,90154,53.62,53,1023,FATIG
2201,90156,53.62,53,1021,FATIG
2202,90153,53.62,53,1014,FATIG
2203,90148,53.62,53,1015,FATIG
2204,90136,53.62,53,1022,FATIG
2205,90134,53.62,53,1022,FATIG
2206,90125,53.62,53,1023,FATIG
2207,90126,53.62,53,1034,FATIG
2208,90121,53.62,53,1023,FATIG
2209,90113,53.62,53,1023,FATIG
2210,90108,53.62,53,1033,FATIG
2211,90120,53.62,53,1036,FATIG
2212,90120,53.62,53,1023,FATIG
2213,90122,53.62,53,1035,FATIG
2214,90114,53.62,53,1031,FATIG
2215,90125,53.62,53,1039,FATIG
2216,90130,53.62,53,1023,FATIG
2217,90132,53.62,53,1040,FATIG
2218,90139,53.62,53,1040,FATIG
2219,90147,53.62,53,1039,FATIG
2220,90151,53.62,53,1040,FATIG
2221,90156,53.62,53,1039,FATIG
2222,90155,53.62,53,1040,FATIG
2223,90169,53.62,53,1038,FATIG
2224,90173,53.62,53,1040,FATIG
2225,90179,53.62,53,1040,FATIG
2226,90186,53.62,53,1040,FATIG
2227,90190,53.62,53,1035,FATIG
2228,90184,53.62,53,1023,FATIG
2229,90192,53.62,53,1038,FATIG
2230,90197,53.62,53,1023,FATIG
2231,90189,32.63,52,1033,FATIG
2232,90185,32.63,52,1037,FATIG
2233,90182,32.63,52,1040,FATIG
2234,90174,32.63,52,1038,FATIG
2235,90167,32.63,52,1037,FATIG
2236,90165,32.63,52,1040,FATIG
2237,90144,32.63,52,1036,FATIG
2238,90146,32.63,52,1042,FATIG
2239,90136,32.63,52,1040,FATIG
2240,90136,32.63,52,1040,FATIG
2241,90129,32.63,52,1040,FATIG
2242,90128,32.63,52,1040,FATIG
2243,90123,32.63,52,1037,FATIG
2244,90117,32.63,52,1039,FATIG
2245,90116,32.63,52,1041,FATIG
2246,90119,32.63,52,1038,FATIG
2247,90109,32.63,52,1039,FATIG
2248,90117,32.63,52,1040,FATIG
2249,90121,32.63,52,1039,FATIG
2250,90124,32.63,52,1038,FATIG
2251,90134,32.63,52,1040,FATIG
2252,90136,32.63,52,1042,FATIG
2253,90137,32.63,52,1019,FATIG
2254,90147,32.63,52,1037,FATIG
2255,90144,32.63,52,1045,FATIG
2256,90153,32.63,52,1037,FATIG
2257,90161,32.63,52,1034,FATIG
2258,90160,32.63,52,1035,FATIG
2259,90164,32.63,52,1038,FATIG
2260,90174,32.63,52,1040,FATIG
2261,90176,32.63,52,1038,FATIG
2262,90173,32.63,52,1034,FATIG
2263,90177,32.63,52,1037,FATIG
2264,90175,32.63,52,1039,FATIG
2265,90177,88.24,51,1034,FATIG
2266,90170,88.24,51,1023,FATIG
2267,90160,88.24,51,1035,FATIG
2268,90162,88.24,51,1035,FATIG
2269,90150,88.24,51,1037,FATIG
2270,90146,88.24,51,1043,FATIG
0,88915,13.66,0,978,FATIG
1,88921,13.66,0,978,FATIG
2,88925,13.66,0,980,FATIG
3,88942,13.66,0,979,FATIG
4,88935,13.66,0,978,FATIG
5,88931,13.66,0,976,FATIG
6,88927,13.66,0,978,FATIG
7,88928,13.66,0,976,FATIG
8,88907,13.66,0,979,FATIG
9,88893,13.66,0,976,FATIG
10,88889,13.66,0,979,FATIG
11,88880,13.66,0,976,FATIG
12,88883,13.66,0,977,FATIG
13,88894,13.66,0,978,FATIG
14,88867,13.66,0,976,FATIG
15,88875,13.66,0,976,FATIG
16,88875,13.66,0,979,FATIG
17,88873,13.66,0,976,FATIG
18,88875,13.66,0,977,FATIG
19,88875,13.66,0,976,FATIG
20,88875,13.66,0,977,FATIG
21,88871,13.66,0,977,FATIG
22,88881,13.66,0,978,FATIG
23,88865,13.66,0,979,FATIG
24,88868,13.66,0,976,FATIG
25,88862,13.66,0,977,FATIG
26,88871,13.66,0,976,FATIG
27,88860,13.66,0,977,FATIG
28,88862,13.66,0,977,FATIG
29,88861,13.66,0,977,FATIG
30,88866,13.66,0,977,FATIG
31,88871,13.66,0,977,FATIG
32,88876,13.66,0,977,FATIG
33,88871,13.66,0,979,FATIG
34,88879,13.66,0,976,FATIG
35,88888,13.66,0,977,FATIG
36,88883,13.66,0,978,FATIG
37,88891,13.66,0,976,FATIG
38,88890,13.66,0,976,FATIG
39,88895,13.66,0,976,FATIG
40,88905,13.66,0,979,FATIG
41,88913,13.66,0,977,FATIG
42,88914,13.66,0,978,FATIG
43,88920,13.66,0,978,FATIG
44,88923,68.18,17,976,FATIG
45,88925,68.18,17,976,FATIG
46,88906,68.18,17,977,FATIG
47,88900,68.18,17,978,FATIG
48,88898,68.18,17,977,FATIG
49,88884,68.18,17,976,FATIG
50,88874,68.18,17,976,FATIG
51,88875,68.18,17,979,FATIG
52,88869,68.18,17,976,FATIG
53,88869,68.18,17,978,FATIG
54,88856,68.18,17,980,FATIG
55,88864,68.18,17,978,FATIG
56,88875,68.18,17,976,FATIG
57,88872,68.18,17,976,FATIG
58,88879,68.18,17,977,FATIG
59,88874,68.18,17,976,FATIG
60,88879,68.18,17,976,FATIG
61,88893,68.18,17,977,FATIG
62,88895,68.18,17,977,FATIG
63,88889,68.18,17,977,FATIG
64,88900,68.18,17,979,FATIG
65,88895,68.18,17,975,FATIG
66,88896,68.18,17,976,FATIG
67,88892,68.18,17,975,FATIG
68,88899,68.18,17,979,FATIG
69,88904,68.18,17,976,FATIG
70,88910,68.18,17,977,FATIG
71,88915,68.18,17,976,FATIG
72,88910,107.33,43,976,FATIG
73,88918,107.33,43,977,FATIG
74,88919,107.33,43,979,FATIG
75,88921,107.33,43,984,FATIG
76,88934,107.33,43,976,FATIG
77,88931,107.33,43,975,FATIG
78,88920,107.33,43,976,FATIG
79,88913,107.33,43,984,FATIG
80,88917,107.33,43,979,FATIG
81,88915,107.33,43,977,FATIG
82,88911,107.33,43,978,FATIG
83,88904,107.33,43,978,FATIG
84,88896,107.33,43,976,FATIG
85,88880,107.33,43,978,FATIG
86,88855,107.33,43,979,FATIG
87,88840,107.33,43,976,FATIG
88,88817,107.33,43,976,FATIG
89,88809,107.33,43,977,FATIG
90,88796,107.33,43,976,FATIG
91,88790,107.33,43,976,FATIG
92,88790,107.33,43,978,FATIG
93,88794,107.33,43,977,FATIG
94,88778,107.33,43,976,FATIG
95,88781,107.33,43,978,FATIG
96,88777,107.33,43,976,FATIG
97,88791,107.33,43,980,FATIG
98,88782,107.33,43,977,FATIG
99,88792,107.33,43,976,FATIG
100,88786,107.33,43,977,FATIG
101,88790,107.33,43,976,FATIG
102,88800,107.33,43,976,FATIG
103,88785,107.33,43,977,FATIG
104,88792,107.33,43,976,FATIG
105,88799,107.33,43,976,FATIG
106,88801,107.33,43,979,FATIG
107,88805,107.33,43,977,FATIG
108,88802,107.33,43,976,FATIG
109,88811,107.33,43,977,FATIG
110,88817,107.33,43,977,FATIG
111,88831,107.33,43,976,FATIG
112,88821,107.33,43,977,FATIG
113,88837,107.33,43,977,FATIG
114,88845,107.33,43,977,FATIG
115,88844,107.33,43,976,FATIG
116,88849,107.33,43,978,FATIG
117,88858,107.33,43,977,FATIG
118,88864,107.33,43,976,FATIG
119,88870,107.33,43,981,FATIG
120,88877,107.33,43,976,FATIG
121,88870,107.33,43,978,FATIG
122,88862,60.06,58,977,FATIG
123,88855,60.06,58,976,FATIG
124,88819,60.06,58,980,FATIG
125,88813,60.06,58,976,FATIG
126,88804,60.06,58,976,FATIG
127,88797,60.06,58,981,FATIG
128,88788,60.06,58,978,FATIG
129,88781,60.06,58,977,FATIG
130,88778,60.06,58,976,FATIG
131,88770,60.06,58,976,FATIG
132,88769,60.06,58,978,FATIG
133,88755,60.06,58,976,FATIG
134,88749,60.06,58,978,FATIG
135,88751,60.06,58,977,FATIG
136,88755,60.06,58,977,FATIG
137,88756,60.06,58,978,FATIG
138,88749,60.06,58,976,FATIG
139,88754,60.06,58,977,FATIG
140,88755,60.06,58,977,FATIG
141,88752,60.06,58,980,FATIG
142,88747,60.06,58,976,FATIG
143,88759,60.06,58,976,FATIG
144,88760,60.06,58,977,FATIG
145,88751,60.06,58,976,FATIG
146,88765,60.06,58,976,FATIG
147,88776,60.06,58,978,FATIG
148,88785,60.06,58,977,FATIG
149,88786,60.06,58,976,FATIG
150,88791,60.06,58,977,FATIG
151,88798,60.06,58,976,FATIG
152,88809,60.06,58,977,FATIG
153,88812,60.06,58,976,FATIG
154,88818,60.06,58,957,FATIG
155,88824,60.06,58,976,FATIG
156,88825,60.06,58,976,FATIG
157,88824,60.06,58,978,FATIG
158,88811,60.06,58,976,FATIG
159,88796,60.06,58,976,FATIG
160,88788,79.05,78,977,FATIG
161,88776,79.05,78,978,FATIG
162,88780,79.05,78,977,FATIG
163,88786,79.05,78,976,FATIG
164,88795,79.05,78,978,FATIG
165,88799,79.05,78,977,FATIG
166,88818,79.05,78,977,FATIG
167,88828,79.05,78,977,FATIG
168,88832,79.05,78,976,FATIG
169,88842,79.05,78,978,FATIG
170,88856,79.05,78,977,FATIG
171,88864,79.05,78,976,FATIG
172,88891,79.05,78,976,FATIG
173,88889,79.05,78,978,FATIG
174,88931,79.05,78,978,FATIG
175,88944,79.05,78,978,FATIG
176,88964,79.05,78,976,FATIG
177,88982,79.05,78,977,FATIG
178,89007,79.05,78,977,FATIG
179,89030,79.05,78,976,FATIG
180,89070,79.05,78,976,FATIG
181,89090,79.05,78,976,FATIG
182,89126,79.05,78,976,FATIG
183,89152,79.05,78,978,FATIG
184,89212,79.05,78,976,FATIG
185,89258,79.05,78,976,FATIG
186,89313,79.05,78,976,FATIG
187,89358,79.05,78,977,FATIG
188,89414,79.05,78,977,FATIG
189,89448,79.05,78,977,FATIG
190,89483,79.05,78,976,FATIG
191,89502,79.05,78,976,FATIG
192,89507,79.05,78,976,FATIG
193,89502,79.05,78,976,FATIG
194,89498,79.05,78,974,FATIG
195,89476,79.05,78,976,FATIG
196,89457,79.05,78,976,FATIG
197,89447,79.05,78,976,FATIG
198,89419,79.05,78,976,FATIG
199,89407,79.05,78,976,FATIG
200,89399,79.05,78,976,FATIG
201,89387,79.05,78,976,FATIG
202,89375,79.05,78,975,FATIG
203,89369,79.05,78,977,FATIG
204,89362,79.05,78,976,FATIG
205,89370,79.05,78,976,FATIG
206,89362,79.05,78,976,FATIG
207,89373,79.05,78,973,FATIG
208,89366,79.05,78,976,FATIG
209,89379,79.05,78,976,FATIG
210,89384,79.05,78,976,FATIG
211,89395,79.05,78,977,FATIG
212,89393,79.05,78,976,FATIG
213,89401,79.05,78,976,FATIG
214,89402,79.05,78,976,FATIG
215,89407,79.05,78,978,FATIG
216,89409,79.05,78,976,FATIG
217,89422,79.05,78,976,FATIG
218,89429,79.05,78,977,FATIG
219,89436,79.05,78,977,FATIG
220,89443,79.05,78,976,FATIG
221,89447,79.05,78,976,FATIG
222,89466,79.05,78,977,FATIG
223,89470,79.05,78,975,FATIG
224,89485,79.05,78,965,FATIG
225,89488,79.05,78,977,FATIG
226,89499,79.05,78,976,FATIG
227,89501,79.05,78,976,FATIG
228,89501,79.05,78,976,FATIG
229,89502,79.05,78,976,FATIG
230,89537,79.05,78,979,FATIG
231,89539,79.05,78,977,FATIG
232,89549,79.05,78,976,FATIG
233,89560,79.05,78,979,FATIG
234,89565,79.05,78,976,FATIG
235,89566,79.05,78,986,FATIG
236,89559,79.05,78,976,FATIG
237,89550,79.05,78,977,FATIG
238,89539,79.05,78,975,FATIG
239,89525,79.05,78,976,FATIG
240,89516,79.05,78,977,FATIG
241,89507,79.05,78,977,FATIG
242,89502,79.05,78,976,FATIG
243,89499,79.05,78,976,FATIG
244,89479,79.05,78,978,FATIG
245,89472,79.05,78,976,FATIG
246,89472,79.05,78,977,FATIG
247,89468,79.05,78,978,FATIG
248,89469,79.05,78,977,FATIG
249,89472,79.05,78,976,FATIG
250,89477,79.05,78,976,FATIG
251,89474,79.05,78,977,FATIG
252,89470,79.05,78,976,FATIG
253,89472,79.05,78,976,FATIG
254,89461,79.05,78,976,FATIG
255,89462,79.05,78,976,FATIG
256,89467,79.05,78,976,FATIG
257,89467,79.05,78,976,FATIG
258,89473,79.05,78,976,FATIG
259,89469,79.05,78,976,FATIG
260,89474,79.05,78,977,FATIG
261,89483,79.05,78,976,FATIG
262,89474,79.05,78,976,FATIG
263,89480,79.05,78,977,FATIG
264,89480,79.05,78,976,FATIG
265,89483,79.05,78,977,FATIG
266,89494,79.05,78,976,FATIG
267,89479,79.05,78,977,FATIG
268,89485,79.05,78,977,FATIG
269,89484,79.05,78,978,FATIG
270,89497,79.05,78,976,FATIG
271,89492,79.05,78,976,FATIG
272,89494,26.81,68,976,FATIG
273,89494,26.81,68,964,FATIG
274,89478,26.81,68,976,FATIG
275,89484,26.81,68,976,FATIG
276,89481,26.81,68,976,FATIG
277,89472,26.81,68,978,FATIG
278,89462,26.81,68,978,FATIG
279,89459,26.81,68,976,FATIG
280,89443,26.81,68,977,FATIG
281,89447,26.81,68,977,FATIG
282,89444,26.81,68,976,FATIG
283,89440,26.81,68,976,FATIG
284,89434,26.81,68,976,FATIG
285,89447,26.81,68,977,FATIG
286,89438,26.81,68,976,FATIG
287,89447,26.81,68,978,FATIG
288,89446,26.81,68,978,FATIG
289,89444,26.81,68,976,FATIG
290,89447,26.81,68,976,FATIG
291,89442,26.81,68,978,FATIG
292,89434,26.81,68,978,FATIG
293,89428,26.81,68,977,FATIG
294,89447,26.81,68,979,FATIG
295,89453,26.81,68,976,FATIG
296,89443,26.81,68,977,FATIG
297,89448,26.81,68,976,FATIG
298,89441,26.81,68,977,FATIG
299,89425,26.81,68,978,FATIG
300,89429,26.81,68,977,FATIG
301,89440,26.81,68,978,FATIG
302,89436,26.81,68,976,FATIG
303,89436,26.81,68,976,FATIG
304,89447,26.81,68,976,FATIG
305,89452,26.81,68,976,FATIG
306,89460,26.81,68,978,FATIG
307,89469,26.81,68,977,FATIG
308,89452,26.81,68,978,FATIG
309,89464,26.81,68,979,FATIG
310,89463,26.81,68,979,FATIG
311,89474,26.81,68,977,FATIG
312,89482,26.81,68,1015,FATIG
313,89479,26.81,68,976,FATIG
314,89471,26.81,68,974,FATIG
315,89462,26.81,68,976,FATIG
316,89468,68.18,58,976,FATIG
317,89461,68.18,58,977,FATIG
318,89462,68.18,58,977,FATIG
319,89445,68.18,58,976,FATIG
320,89449,68.18,58,977,FATIG
321,89448,68.18,58,976,FATIG
322,89443,68.18,58,977,FATIG
323,89449,68.18,58,977,FATIG
324,89457,68.18,58,978,FATIG
325,89457,68.18,58,976,FATIG
326,89459,68.18,58,976,FATIG
327,89470,68.18,58,979,FATIG
328,89473,68.18,58,976,FATIG
329,89469,68.18,58,976,FATIG
330,89478,68.18,58,977,FATIG
331,89477,68.18,58,977,FATIG
332,89491,68.18,58,977,FATIG
333,89499,68.18,58,977,FATIG
334,89505,68.18,58,978,FATIG
335,89514,68.18,58,977,FATIG
336,89518,68.18,58,976,FATIG
337,89518,68.18,58,978,FATIG
338,89514,68.18,58,976,FATIG
339,89523,68.18,58,978,FATIG
340,89528,68.18,58,977,FATIG
341,89531,68.18,58,976,FATIG
342,89540,68.18,58,977,FATIG
343,89539,68.18,58,979,FATIG
344,89560,68.18,58,976,FATIG
345,89559,68.18,58,976,FATIG
346,89571,68.18,58,979,FATIG
347,89567,68.18,58,977,FATIG
348,89568,68.18,58,977,FATIG
349,89573,68.18,58,976,FATIG
350,89572,68.18,58,977,FATIG
351,89576,68.18,58,978,FATIG
352,89575,68.18,58,944,FATIG
353,89571,68.18,58,978,FATIG
